"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   1.74441516113E+03   1.71200000000E+03  3158-21-346 
   1.71759399414E+03   1.70000000000E+03  3158-56-25  
   1.71653662109E+03   1.72000000000E+03  3158-61-55  
   1.72797424316E+03   1.75300000000E+03  3158-66-19  
   1.78456884766E+03   1.77700000000E+03  3179-8-1    
   1.78200268555E+03   1.77300000000E+03  3151-12-33  
   1.76091711426E+03   1.74000000000E+03  3151-16-342 
   1.73596276855E+03   1.71700000000E+03  3151-21-346 
   1.71371960449E+03   1.70500000000E+03  3151-56-23  
   1.71164111328E+03   1.72500000000E+03  3151-61-55  
   1.72191149902E+03   1.75800000000E+03  3151-66-18  
   1.69002343750E+03   1.70300000000E+03  3167-34-152 
   1.68949633789E+03   1.65200000000E+03  3103-38-3   
   1.72816613770E+03   1.76000000000E+03  3101-66-24  
   1.80232067871E+03   1.78900000000E+03  3105-8-1    
   1.72113305664E+03   1.71000000000E+03  3105-56-23  
   1.72020886230E+03   1.73100000000E+03  3105-61-55  
   1.73778295898E+03   1.76700000000E+03  3105-66-18  
   1.79363110352E+03   1.77800000000E+03  3142-12-1   
   1.77186108398E+03   1.74400000000E+03  3142-16-342 
   1.72331164551E+03   1.70700000000E+03  3142-56-24  
   1.72280664062E+03   1.72600000000E+03  3142-61-55  
   1.73792724609E+03   1.75900000000E+03  3142-66-19  
   1.75061938477E+03   1.71800000000E+03  3138-21-346 
   1.72343505859E+03   1.70800000000E+03  3138-56-24  
   1.72293249512E+03   1.72700000000E+03  3138-61-55  
   1.73819958496E+03   1.76000000000E+03  3138-66-19  
   1.71033020020E+03   1.68700000000E+03  3119-48-337 
   1.72301611328E+03   1.71200000000E+03  3119-56-23  
   1.72217370605E+03   1.73200000000E+03  3119-61-60  
   1.73919006348E+03   1.76800000000E+03  3119-66-18  
   1.80832592773E+03   1.82800000000E+03  3130-2-305  
   1.81047314453E+03   1.79000000000E+03  3108-8-32   
   1.73773950195E+03   1.72300000000E+03  3104-56-26  
   1.73861315918E+03   1.74400000000E+03  3104-61-55  
   1.76348632812E+03   1.77700000000E+03  3104-66-19  
   1.73914550781E+03   1.72400000000E+03  3102-56-26  
   1.74016113281E+03   1.74400000000E+03  3102-61-55  
   1.76533874512E+03   1.77600000000E+03  3102-66-19  
   1.73032434082E+03   1.69000000000E+03  3140-48-300 
   1.73032434082E+03   1.69300000000E+03  3141-48-300 
   1.80097949219E+03   1.79900000000E+03  3061-66-19  
   1.83040759277E+03   1.81400000000E+03  3085-1-337  
   1.82730810547E+03   1.80500000000E+03  3085-6-286  
   1.81970312500E+03   1.79400000000E+03  3085-11-361 
   1.80012866211E+03   1.76400000000E+03  3085-16-350 
   1.78406921387E+03   1.73900000000E+03  3085-21-346 
   1.76861401367E+03   1.74600000000E+03  3064-56-25  
   1.74209692383E+03   1.72500000000E+03  3083-56-23  
   1.74360473633E+03   1.74700000000E+03  3083-61-55  
   1.77291577148E+03   1.78500000000E+03  3083-66-18  
   1.80704394531E+03   1.78700000000E+03  3084-10-60  
   1.71832324219E+03   1.69000000000E+03  3084-48-341 
   1.72994982910E+03   1.71600000000E+03  3084-56-23  
   1.73012084961E+03   1.73700000000E+03  3084-61-55  
   1.75708532715E+03   1.77500000000E+03  3084-66-18  
   1.71685266113E+03   1.69000000000E+03  3081-48-341 
   1.72857470703E+03   1.71400000000E+03  3081-56-23  
   1.72867553711E+03   1.73600000000E+03  3081-61-55  
   1.75460156250E+03   1.77400000000E+03  3081-66-18  
   1.81349365234E+03   1.79100000000E+03  3079-1-365  
   1.72702026367E+03   1.69700000000E+03  3058-48-337 
   1.73792602539E+03   1.72200000000E+03  3058-56-23  
   1.74032202148E+03   1.74500000000E+03  3058-61-55  
   1.77804211426E+03   1.78200000000E+03  3058-66-18  
   1.79010803223E+03   1.77800000000E+03  3086-12-247 
   1.79948376465E+03   1.78400000000E+03  3107-1-365  
   1.78570764160E+03   1.77400000000E+03  3107-11-334 
   1.80492834473E+03   1.77700000000E+03  3040-10-32  
   1.75465747070E+03   1.78500000000E+03  3017-71-5   
   1.75811096191E+03   1.78700000000E+03  3017-71-365 
   1.71382971191E+03   1.71500000000E+03  3015-55-354 
   1.75473876953E+03   1.79000000000E+03  3015-71-5   
   1.75816003418E+03   1.79200000000E+03  3015-71-365 
   1.80805993652E+03   1.78000000000E+03  3054-10-32  
   1.79645837402E+03   1.75900000000E+03  3046-12-247 
   1.78036975098E+03   1.74800000000E+03  3046-16-350 
   1.75449755859E+03   1.71400000000E+03  3046-21-343 
   1.71750903320E+03   1.68400000000E+03  3046-32-8   
   1.71052783203E+03   1.67100000000E+03  3046-36-87  
   1.80692285156E+03   1.78800000000E+03  3036-11-18  
   1.78268017578E+03   1.75500000000E+03  3036-16-350 
   1.75652770996E+03   1.72200000000E+03  3036-21-335 
   1.80774816895E+03   1.77000000000E+03  3030-12-247 
   1.79178454590E+03   1.75700000000E+03  3030-16-350 
   1.76724816895E+03   1.72500000000E+03  3030-21-346 
   1.83636645508E+03   1.81600000000E+03  3038-1-337  
   1.83499182129E+03   1.80800000000E+03  3038-6-286  
   1.82461462402E+03   1.79600000000E+03  3038-11-338 
   1.80452514648E+03   1.76500000000E+03  3038-16-350 
   1.78372534180E+03   1.73200000000E+03  3038-21-312 
   1.73878894043E+03   1.67800000000E+03  3038-42-349 
   1.74567041016E+03   1.70900000000E+03  3035-48-337 
   1.75475439453E+03   1.73700000000E+03  3035-56-23  
   1.75735852051E+03   1.75500000000E+03  3035-60-319 
   1.79516345215E+03   1.79000000000E+03  3035-66-18  
   1.82294750977E+03   1.80200000000E+03  3035-71-11  
   1.82543420410E+03   1.80400000000E+03  3035-71-365 
   1.82746923828E+03   1.79900000000E+03  3007-12-76  
   1.75038916016E+03   1.71400000000E+03  3007-48-337 
   1.75972802734E+03   1.74300000000E+03  3007-56-23  
   1.76026379395E+03   1.76400000000E+03  3007-61-55  
   1.79389648438E+03   1.79700000000E+03  3007-66-18  
   1.84507299805E+03   1.83700000000E+03  3032-10-32  
   1.76299096680E+03   1.72100000000E+03  3032-48-337 
   1.76962573242E+03   1.74900000000E+03  3032-56-23  
   1.77112927246E+03   1.76900000000E+03  3032-61-55  
   1.80295910645E+03   1.79200000000E+03  3032-66-27  
   1.76832727051E+03   1.74500000000E+03  3006-56-23  
   1.77286840820E+03   1.76700000000E+03  3006-61-55  
   1.81650878906E+03   1.80100000000E+03  3006-66-18  
   1.85068908691E+03   1.83600000000E+03  3005-10-60  
   1.77124731445E+03   1.77000000000E+03  3005-48-337 
   1.77750036621E+03   1.79500000000E+03  3005-56-23  
   1.77975585938E+03   1.80500000000E+03  3005-61-55  
   1.81489990234E+03   1.81200000000E+03  3005-66-18  
   1.78675585938E+03   1.79400000000E+03  3002-56-23  
   1.78758972168E+03   1.80500000000E+03  3002-61-55  
   1.81690307617E+03   1.81000000000E+03  3002-66-19  
   1.68816247559E+03   1.67400000000E+03  3182-48-337 
   1.70024218750E+03   1.69200000000E+03  3182-56-19  
   1.69800280762E+03   1.70800000000E+03  3182-61-60  
   1.70330749512E+03   1.73900000000E+03  3182-66-27  
   1.79007653809E+03   1.77500000000E+03  3155-8-1    
   1.69586010742E+03   1.67600000000E+03  3155-48-337 
   1.70770581055E+03   1.71700000000E+03  3155-56-19  
   1.71352319336E+03   1.74800000000E+03  3155-66-24  
   1.69216357422E+03   1.67700000000E+03  2695-43-60  
   1.71378283691E+03   1.71200000000E+03  2695-55-354 
   1.71492419434E+03   1.72600000000E+03  2695-61-7   
   1.73055273438E+03   1.77000000000E+03  2695-65-361 
   1.75449230957E+03   1.78200000000E+03  2695-71-5   
   1.75791625977E+03   1.78400000000E+03  2695-71-365 
   1.79691027832E+03   1.77400000000E+03  3037-48-364 
   1.84236999512E+03   1.90800000000E+03  3009-56-25  
   1.83789892578E+03   1.90600000000E+03  3009-61-55  
   1.84555468750E+03   1.91000000000E+03  3001-56-25  
   1.84082409668E+03   1.90800000000E+03  3001-61-55  
   2.01581542969E+03   2.01800000000E+03  3004-17-1   
   2.01377319336E+03   2.01500000000E+03  3004-22-1   
   2.00887097168E+03   2.00100000000E+03  3004-27-32  
   1.99778723145E+03   2.00500000000E+03  3004-37-36  
   1.95560437012E+03   2.00100000000E+03  3004-66-24  
   1.95325170898E+03   1.99400000000E+03  3004-71-57  
   2.10463183594E+03   2.11300000000E+03  3010-48-334 
   2.09660668945E+03   2.10900000000E+03  3010-56-27  
   2.29383471680E+03   2.22800000000E+03  3039-42-364 
   2.29149780273E+03   2.24500000000E+03  3039-48-335 
   2.28719531250E+03   2.22700000000E+03  3039-56-25  
   2.23842529297E+03   2.24400000000E+03  3019-31-297 
   2.24998828125E+03   2.22900000000E+03  2997-36-32  
   2.24590478516E+03   2.23000000000E+03  2997-43-41  
   2.24235058594E+03   2.22900000000E+03  2997-48-334 
   2.28481372070E+03   2.31600000000E+03  3012-31-339 
   2.32874633789E+03   2.28400000000E+03  3016-8-222  
   2.32842285156E+03   2.30000000000E+03  3016-11-53  
   2.32692187500E+03   2.29700000000E+03  3014-42-365 
   2.32570214844E+03   2.29900000000E+03  3014-48-334 
   2.31958203125E+03   2.29900000000E+03  3014-56-24  
   2.30825878906E+03   2.29800000000E+03  3014-61-59  
   2.29483081055E+03   2.29100000000E+03  3014-66-25  
   2.28128247070E+03   2.27800000000E+03  3014-71-54  
   2.33874902344E+03   2.31600000000E+03  3013-43-6   
   2.33726440430E+03   2.31900000000E+03  3013-48-335 
   2.32853027344E+03   2.31900000000E+03  3013-56-26  
   2.30448461914E+03   2.31000000000E+03  3013-66-28  
   2.46659106445E+03   2.46800000000E+03  3041-66-33  
   2.45614355469E+03   2.45900000000E+03  3041-71-61  
   2.49692236328E+03   2.46700000000E+03  3055-11-56  
   2.51148657227E+03   2.45700000000E+03  3055-43-6   
   2.51607934570E+03   2.46900000000E+03  3055-48-335 
   2.50739111328E+03   2.46900000000E+03  3055-56-19  
   2.96557250977E+03   3.01900000000E+03  3251-48-334 
   2.95854272461E+03   2.98600000000E+03  3246-56-26  
   2.92068066406E+03   2.95500000000E+03  3248-16-116 
   2.94242626953E+03   2.97500000000E+03  3248-21-116 
   2.96224682617E+03   2.95900000000E+03  3248-26-125 
   2.96410498047E+03   2.96100000000E+03  3248-31-111 
   2.94912475586E+03   2.95700000000E+03  3248-37-36  
   2.96581860352E+03   2.97200000000E+03  3248-43-81  
   2.96530029297E+03   2.98800000000E+03  3248-48-334 
   2.95916430664E+03   2.98700000000E+03  3248-56-26  
   2.94167529297E+03   2.96500000000E+03  3248-71-61  
   2.94683911133E+03   2.98500000000E+03  3242-56-26  
   2.94559912109E+03   2.99800000000E+03  3241-61-61  
   2.95745971680E+03   2.98100000000E+03  3241-66-18  
   2.94267236328E+03   3.00500000000E+03  3241-71-61  
   2.93094702148E+03   3.01200000000E+03  3235-71-64  
   2.89612939453E+03   2.92500000000E+03  3221-66-33  
   2.90123242188E+03   2.93900000000E+03  3262-42-335 
   2.90758984375E+03   2.94400000000E+03  3262-49-8   
   2.90606689453E+03   2.94300000000E+03  3262-55-342 
   2.90253466797E+03   2.93900000000E+03  3262-61-35  
   2.90160546875E+03   2.93100000000E+03  3262-66-33  
   2.89723876953E+03   2.92500000000E+03  3262-71-323 
   2.88291577148E+03   2.93100000000E+03  3256-27-125 
   2.88761108398E+03   2.91600000000E+03  3256-37-36  
   2.89489697266E+03   2.93800000000E+03  3256-48-356 
   2.89330566406E+03   2.93400000000E+03  3256-55-342 
   2.88903369141E+03   2.92600000000E+03  3256-66-33  
   2.88372753906E+03   2.91700000000E+03  3256-71-323 
   2.89007153320E+03   2.93200000000E+03  3252-43-81  
   2.89031347656E+03   2.93400000000E+03  3252-48-336 
   2.89048535156E+03   2.93000000000E+03  3252-56-27  
   2.88440576172E+03   2.92900000000E+03  3252-60-323 
   2.88817407227E+03   2.92300000000E+03  3252-65-299 
   2.88159594727E+03   2.91500000000E+03  3252-71-365 
   2.89351879883E+03   2.93000000000E+03  3253-55-342 
   2.88706103516E+03   2.92700000000E+03  3253-60-335 
   2.88838818359E+03   2.92500000000E+03  3253-66-34  
   2.88326074219E+03   2.91700000000E+03  3253-71-323 
   2.84374194336E+03   2.90500000000E+03  3263-16-299 
   2.86024804688E+03   2.90400000000E+03  3263-26-127 
   2.87098193359E+03   2.90200000000E+03  3263-43-60  
   2.87483789062E+03   2.91100000000E+03  3263-48-356 
   2.87286791992E+03   2.90000000000E+03  3263-56-24  
   2.86940698242E+03   2.90100000000E+03  3263-66-33  
   2.86524780273E+03   2.89500000000E+03  3263-71-365 
   2.88769946289E+03   2.93000000000E+03  3224-56-27  
   2.86147851562E+03   2.88200000000E+03  3209-33-314 
   2.86212792969E+03   2.88400000000E+03  3210-43-81  
   2.86516357422E+03   2.88700000000E+03  3210-48-336 
   2.86218969727E+03   2.89400000000E+03  3210-56-26  
   2.84278637695E+03   2.81500000000E+03  3195-33-32  
   2.83931738281E+03   2.82000000000E+03  3180-34-152 
   2.84142285156E+03   2.85700000000E+03  3184-66-28  
   2.83893041992E+03   2.85200000000E+03  3184-71-62  
   2.84208715820E+03   2.85600000000E+03  3186-66-28  
   2.83967333984E+03   2.85200000000E+03  3186-71-60  
   2.85118237305E+03   2.87200000000E+03  3183-66-31  
   2.91853881836E+03   2.94800000000E+03  3207-43-7   
   2.91558300781E+03   2.96400000000E+03  3207-48-334 
   2.91131420898E+03   2.97600000000E+03  3207-56-26  
   2.85681665039E+03   2.89000000000E+03  3190-43-7   
   2.86374877930E+03   2.90100000000E+03  3190-48-336 
   2.85868627930E+03   2.90400000000E+03  3190-56-25  
   2.88139306641E+03   2.90800000000E+03  3194-71-62  
   2.88921582031E+03   2.93100000000E+03  3192-66-34  
   2.87966064453E+03   2.92900000000E+03  3192-71-60  
   2.88246704102E+03   2.90900000000E+03  3187-43-7   
   2.87622827148E+03   2.91700000000E+03  3187-48-334 
   2.90003540039E+03   2.94500000000E+03  3203-71-62  
   2.83541455078E+03   2.84100000000E+03  3165-71-62  
   2.81812329102E+03   2.84200000000E+03  3148-43-7   
   2.82536669922E+03   2.84100000000E+03  3157-71-62  
   2.81847680664E+03   2.84600000000E+03  3152-71-62  
   2.82772509766E+03   2.83400000000E+03  3169-43-8   
   2.82977026367E+03   2.82100000000E+03  3169-48-336 
   2.82282324219E+03   2.82200000000E+03  3169-66-34  
   2.81670385742E+03   2.80500000000E+03  3169-71-61  
   2.82515551758E+03   2.83000000000E+03  3168-43-7   
   2.82566601562E+03   2.83000000000E+03  3168-56-26  
   2.82224584961E+03   2.82900000000E+03  3168-66-34  
   2.80158959961E+03   2.79200000000E+03  3156-27-289 
   2.79429492188E+03   2.75500000000E+03  3144-43-7   
   2.79393432617E+03   2.76500000000E+03  3144-56-25  
   2.79021948242E+03   2.74400000000E+03  3144-66-34  
   2.78503125000E+03   2.73400000000E+03  3144-71-60  
   2.75892041016E+03   2.72200000000E+03  3110-43-5   
   2.76020019531E+03   2.73000000000E+03  3110-48-335 
   2.82673217773E+03   2.85100000000E+03  3136-43-7   
   2.82412207031E+03   2.86100000000E+03  3136-48-334 
   2.82167602539E+03   2.86800000000E+03  3136-56-26  
   2.81932421875E+03   2.84600000000E+03  3136-66-35  
   2.81194750977E+03   2.82700000000E+03  3136-71-61  
   2.70947509766E+03   2.70900000000E+03  3093-5-82   
   2.70917407227E+03   2.70900000000E+03  3093-6-97   
   2.71199267578E+03   2.69200000000E+03  3093-16-133 
   2.73761840820E+03   2.68800000000E+03  3093-26-124 
   2.73398583984E+03   2.68400000000E+03  3093-37-37  
   2.74752685547E+03   2.72700000000E+03  3093-43-7   
   2.78569116211E+03   2.81100000000E+03  3094-48-337 
   2.77781689453E+03   2.78500000000E+03  3094-66-33  
   2.77446533203E+03   2.77400000000E+03  3094-71-61  
   2.57989916992E+03   2.56400000000E+03  3057-48-337 
   2.56997998047E+03   2.55800000000E+03  3057-56-25  
   2.51176660156E+03   2.53300000000E+03  3011-48-337 
   2.45461889648E+03   2.46000000000E+03  3011-66-33  
   2.44344042969E+03   2.44700000000E+03  3011-71-61  
   2.55173315430E+03   2.52000000000E+03  3026-48-337 
   2.53999926758E+03   2.55400000000E+03  3026-56-25  
   2.53486352539E+03   2.53000000000E+03  2999-16-361 
   2.54552709961E+03   2.53300000000E+03  2999-22-31  
   2.55566918945E+03   2.52200000000E+03  2999-27-11  
   2.55592968750E+03   2.52600000000E+03  2999-31-351 
   2.55051538086E+03   2.52000000000E+03  2999-37-343 
   2.54368847656E+03   2.56800000000E+03  2999-56-25  
   2.51619726562E+03   2.50000000000E+03  2999-66-33  
   2.50034570312E+03   2.47500000000E+03  2999-71-61  
   2.56793310547E+03   2.56100000000E+03  2994-43-5   
   2.55430224609E+03   2.57600000000E+03  2994-56-25  
   2.64477539062E+03   2.64900000000E+03  3029-48-336 
   2.63889892578E+03   2.65100000000E+03  3029-56-26  
   2.62465502930E+03   2.61600000000E+03  3029-66-33  
   2.67941528320E+03   2.68600000000E+03  3008-48-336 
   2.67363842773E+03   2.69300000000E+03  3008-56-26  
   1.81391503906E+03   1.79900000000E+03  2963-1-107  
   1.78170837402E+03   1.76600000000E+03  2948-17-4   
   1.69696899414E+03   1.66500000000E+03  2982-48-348 
   1.70515112305E+03   1.67500000000E+03  2982-55-354 
   1.70692211914E+03   1.67900000000E+03  2982-61-7   
   1.71301367188E+03   1.69500000000E+03  2982-66-55  
   1.72975573730E+03   1.71600000000E+03  2982-71-355 
   1.73232775879E+03   1.75200000000E+03  2968-71-365 
   1.68480480957E+03   1.67600000000E+03  2951-42-351 
   1.70084069824E+03   1.68200000000E+03  2951-48-348 
   1.70834899902E+03   1.69000000000E+03  2951-55-354 
   1.71016796875E+03   1.69600000000E+03  2951-61-5   
   1.71591979980E+03   1.71400000000E+03  2951-66-20  
   1.73239526367E+03   1.73600000000E+03  2951-71-355 
   1.80625219727E+03   1.79500000000E+03  2950-12-335 
   1.70917639160E+03   1.69500000000E+03  2950-55-354 
   1.81628088379E+03   1.80200000000E+03  2945-1-107  
   1.81474511719E+03   1.79900000000E+03  2945-7-3    
   1.81169641113E+03   1.79800000000E+03  2945-10-320 
   1.69249011230E+03   1.68000000000E+03  2902-42-351 
   1.70993261719E+03   1.69000000000E+03  2902-48-348 
   1.71604492188E+03   1.69700000000E+03  2902-55-354 
   1.71808813477E+03   1.70300000000E+03  2902-61-5   
   1.72292834473E+03   1.71500000000E+03  2902-66-20  
   1.73837255859E+03   1.73200000000E+03  2902-71-355 
   1.81745056152E+03   1.81600000000E+03  2906-12-332 
   1.79372399902E+03   1.78700000000E+03  2906-17-4   
   1.76566540527E+03   1.76300000000E+03  2906-22-34  
   1.70909118652E+03   1.70900000000E+03  2906-32-85  
   1.68578417969E+03   1.69300000000E+03  2906-37-33  
   1.70909472656E+03   1.69800000000E+03  2906-48-365 
   1.71591088867E+03   1.70400000000E+03  2906-55-354 
   1.71827258301E+03   1.71200000000E+03  2906-61-5   
   1.72372387695E+03   1.72400000000E+03  2906-66-20  
   1.74013391113E+03   1.74400000000E+03  2906-71-365 
   1.78665820312E+03   1.74800000000E+03  2922-16-313 
   1.75808947754E+03   1.73600000000E+03  2922-22-34  
   1.73196936035E+03   1.72700000000E+03  2922-27-13  
   1.78918688965E+03   1.76600000000E+03  2559-17-6   
   1.69208630371E+03   1.72900000000E+03  2559-42-351 
   1.70650573730E+03   1.72700000000E+03  2559-48-348 
   1.71280505371E+03   1.74700000000E+03  2559-56-3   
   1.73147509766E+03   1.77900000000E+03  2559-66-20  
