"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   1.89823034668E+03   1.70000000000E+03  3158-56-25  
   1.89981835938E+03   1.72000000000E+03  3158-61-55  
   1.91550097656E+03   1.75300000000E+03  3158-66-19  
   1.82915478516E+03   1.77700000000E+03  3179-8-1    
   1.84034069824E+03   1.77300000000E+03  3151-12-33  
   1.84563452148E+03   1.74000000000E+03  3151-16-342 
   1.84792907715E+03   1.71700000000E+03  3151-21-346 
   1.89306591797E+03   1.70500000000E+03  3151-56-23  
   1.89434423828E+03   1.72500000000E+03  3151-61-55  
   1.90945825195E+03   1.75800000000E+03  3151-66-18  
   1.84112744141E+03   1.70300000000E+03  3167-34-152 
   1.86525598145E+03   1.65200000000E+03  3103-38-3   
   1.91136328125E+03   1.76000000000E+03  3101-66-24  
   1.84925097656E+03   1.78900000000E+03  3105-8-1    
   1.90440612793E+03   1.71000000000E+03  3105-56-23  
   1.90604235840E+03   1.73100000000E+03  3105-61-55  
   1.92504040527E+03   1.76700000000E+03  3105-66-18  
   1.85306640625E+03   1.77800000000E+03  3142-12-1   
   1.85664233398E+03   1.74400000000E+03  3142-16-342 
   1.90642614746E+03   1.70700000000E+03  3142-56-24  
   1.90816894531E+03   1.72600000000E+03  3142-61-55  
   1.92587097168E+03   1.75900000000E+03  3142-66-19  
   1.85975476074E+03   1.71800000000E+03  3138-21-346 
   1.90663818359E+03   1.70800000000E+03  3138-56-24  
   1.90838110352E+03   1.72700000000E+03  3138-61-55  
   1.92617077637E+03   1.76000000000E+03  3138-66-19  
   1.89743566895E+03   1.68700000000E+03  3119-48-337 
   1.90727758789E+03   1.71200000000E+03  3119-56-23  
   1.90894982910E+03   1.73200000000E+03  3119-61-60  
   1.92790747070E+03   1.76800000000E+03  3119-66-18  
   1.85250378418E+03   1.82800000000E+03  3130-2-305  
   1.86031518555E+03   1.79000000000E+03  3108-8-32   
   1.92578515625E+03   1.72300000000E+03  3104-56-26  
   1.92797131348E+03   1.74400000000E+03  3104-61-55  
   1.95139794922E+03   1.77700000000E+03  3104-66-19  
   1.92728881836E+03   1.72400000000E+03  3102-56-26  
   1.92953369141E+03   1.74400000000E+03  3102-61-55  
   1.95309753418E+03   1.77600000000E+03  3102-66-19  
   1.91168872070E+03   1.69000000000E+03  3140-48-300 
   1.91168872070E+03   1.69300000000E+03  3141-48-300 
   1.99532263184E+03   1.79900000000E+03  3061-66-19  
   1.88207409668E+03   1.81400000000E+03  3085-1-337  
   1.88336279297E+03   1.80500000000E+03  3085-6-286  
   1.88529797363E+03   1.79400000000E+03  3085-11-361 
   1.88914245605E+03   1.76400000000E+03  3085-16-350 
   1.89184350586E+03   1.73900000000E+03  3085-21-346 
   1.96203161621E+03   1.74600000000E+03  3064-56-25  
   1.93080322266E+03   1.72500000000E+03  3083-56-23  
   1.93346936035E+03   1.74700000000E+03  3083-61-55  
   1.95914660645E+03   1.78500000000E+03  3083-66-18  
   1.86085205078E+03   1.78700000000E+03  3084-10-60  
   1.90817431641E+03   1.69000000000E+03  3084-48-341 
   1.91787060547E+03   1.71600000000E+03  3084-56-23  
   1.92028515625E+03   1.73700000000E+03  3084-61-55  
   1.94468591309E+03   1.77500000000E+03  3084-66-18  
   1.90596618652E+03   1.69000000000E+03  3081-48-341 
   1.91566333008E+03   1.71400000000E+03  3081-56-23  
   1.91800610352E+03   1.73600000000E+03  3081-61-55  
   1.94167260742E+03   1.77400000000E+03  3081-66-18  
   1.85781811523E+03   1.79100000000E+03  3079-1-365  
   1.91802124023E+03   1.69700000000E+03  3058-48-337 
   1.92745617676E+03   1.72200000000E+03  3058-56-23  
   1.93095202637E+03   1.74500000000E+03  3058-61-55  
   1.96081005859E+03   1.78200000000E+03  3058-66-18  
   1.85281970215E+03   1.77800000000E+03  3086-12-247 
   1.83730993652E+03   1.78400000000E+03  3107-1-365  
   1.83925805664E+03   1.77400000000E+03  3107-11-334 
   1.84942175293E+03   1.77700000000E+03  3040-10-32  
   1.93240039062E+03   1.78500000000E+03  3017-71-5   
   1.93506542969E+03   1.78700000000E+03  3017-71-365 
   1.89582666016E+03   1.71500000000E+03  3015-55-354 
   1.93209936523E+03   1.79000000000E+03  3015-71-5   
   1.93477465820E+03   1.79200000000E+03  3015-71-365 
   1.85717053223E+03   1.78000000000E+03  3054-10-32  
   1.85816369629E+03   1.75900000000E+03  3046-12-247 
   1.86369274902E+03   1.74800000000E+03  3046-16-350 
   1.86516638184E+03   1.71400000000E+03  3046-21-343 
   1.87535180664E+03   1.68400000000E+03  3046-32-8   
   1.88422155762E+03   1.67100000000E+03  3046-36-87  
   1.85973559570E+03   1.78800000000E+03  3036-11-18  
   1.86551489258E+03   1.75500000000E+03  3036-16-350 
   1.86683508301E+03   1.72200000000E+03  3036-21-335 
   1.87251098633E+03   1.77000000000E+03  3030-12-247 
   1.87776806641E+03   1.75700000000E+03  3030-16-350 
   1.87939501953E+03   1.72500000000E+03  3030-21-346 
   1.88606872559E+03   1.81600000000E+03  3038-1-337  
   1.88786560059E+03   1.80800000000E+03  3038-6-286  
   1.88947033691E+03   1.79600000000E+03  3038-11-338 
   1.89381799316E+03   1.76500000000E+03  3038-16-350 
   1.89633654785E+03   1.73200000000E+03  3038-21-312 
   1.93086926270E+03   1.67800000000E+03  3038-42-349 
   1.93851953125E+03   1.70900000000E+03  3035-48-337 
   1.94686853027E+03   1.73700000000E+03  3035-56-23  
   1.94953820801E+03   1.75500000000E+03  3035-60-319 
   1.98007922363E+03   1.79000000000E+03  3035-66-18  
   2.00351110840E+03   1.80200000000E+03  3035-71-11  
   2.00507299805E+03   1.80400000000E+03  3035-71-365 
   1.89290551758E+03   1.79900000000E+03  3007-12-76  
   1.94516540527E+03   1.71400000000E+03  3007-48-337 
   1.95346899414E+03   1.74300000000E+03  3007-56-23  
   1.95200476074E+03   1.76400000000E+03  3007-61-55  
   1.97953771973E+03   1.79700000000E+03  3007-66-18  
   1.90432580566E+03   1.83700000000E+03  3032-10-32  
   1.95604516602E+03   1.72100000000E+03  3032-48-337 
   1.96380505371E+03   1.74900000000E+03  3032-56-23  
   1.96639868164E+03   1.76900000000E+03  3032-61-55  
   1.99399841309E+03   1.79200000000E+03  3032-66-27  
   1.96451110840E+03   1.74500000000E+03  3006-56-23  
   1.96861718750E+03   1.76700000000E+03  3006-61-55  
   2.00256433105E+03   1.80100000000E+03  3006-66-18  
   1.91317871094E+03   1.83600000000E+03  3005-10-60  
   1.96662353516E+03   1.77000000000E+03  3005-48-337 
   1.97402087402E+03   1.79500000000E+03  3005-56-23  
   1.97685522461E+03   1.80500000000E+03  3005-61-55  
   2.00625231934E+03   1.81200000000E+03  3005-66-18  
   1.98233166504E+03   1.79400000000E+03  3002-56-23  
   1.98434960938E+03   1.80500000000E+03  3002-61-55  
   2.01084350586E+03   1.81000000000E+03  3002-66-19  
   1.85994104004E+03   1.67400000000E+03  3182-48-337 
   1.86969213867E+03   1.69200000000E+03  3182-56-19  
   1.87100292969E+03   1.70800000000E+03  3182-61-60  
   1.88156567383E+03   1.73900000000E+03  3182-66-27  
   1.83358386230E+03   1.77500000000E+03  3155-8-1    
   1.87290332031E+03   1.67600000000E+03  3155-48-337 
   1.88279687500E+03   1.71700000000E+03  3155-56-19  
   1.89687854004E+03   1.74800000000E+03  3155-66-24  
   1.87721398926E+03   1.67700000000E+03  2695-43-60  
   1.89560791016E+03   1.71200000000E+03  2695-55-354 
   1.89719189453E+03   1.72600000000E+03  2695-61-7   
   1.91125317383E+03   1.77000000000E+03  2695-65-361 
   1.93184594727E+03   1.78200000000E+03  2695-71-5   
   1.93451000977E+03   1.78400000000E+03  2695-71-365 
   1.98797583008E+03   1.77400000000E+03  3037-48-364 
   2.03284033203E+03   1.90800000000E+03  3009-56-25  
   2.03254748535E+03   1.90600000000E+03  3009-61-55  
   2.03576330566E+03   1.91000000000E+03  3001-56-25  
   2.03540124512E+03   1.90800000000E+03  3001-61-55  
   2.10544921875E+03   2.01800000000E+03  3004-17-1   
   2.10745263672E+03   2.01500000000E+03  3004-22-1   
   2.11150854492E+03   2.00100000000E+03  3004-27-32  
   2.12639355469E+03   2.00500000000E+03  3004-37-36  
   2.14165795898E+03   2.00100000000E+03  3004-66-24  
   2.14936450195E+03   1.99400000000E+03  3004-71-57  
   2.21436547852E+03   2.11300000000E+03  3010-48-334 
   2.21550122070E+03   2.10900000000E+03  3010-56-27  
   2.33788867188E+03   2.22800000000E+03  3039-42-364 
   2.34210986328E+03   2.24500000000E+03  3039-48-335 
   2.34687329102E+03   2.22700000000E+03  3039-56-25  
   2.28697851562E+03   2.24400000000E+03  3019-31-297 
   2.30069116211E+03   2.22900000000E+03  2997-36-32  
   2.30524023438E+03   2.23000000000E+03  2997-43-41  
   2.31058666992E+03   2.22900000000E+03  2997-48-334 
   2.32696118164E+03   2.31600000000E+03  3012-31-339 
   2.35118847656E+03   2.28400000000E+03  3016-8-222  
   2.35098608398E+03   2.30000000000E+03  3016-11-53  
   2.36617846680E+03   2.29700000000E+03  3014-42-365 
   2.37201367188E+03   2.29900000000E+03  3014-48-334 
   2.37518554688E+03   2.29900000000E+03  3014-56-24  
   2.37660839844E+03   2.29800000000E+03  3014-61-59  
   2.37804541016E+03   2.29100000000E+03  3014-66-25  
   2.38035644531E+03   2.27800000000E+03  3014-71-54  
   2.38246362305E+03   2.31600000000E+03  3013-43-6   
   2.38854882812E+03   2.31900000000E+03  3013-48-335 
   2.39143847656E+03   2.31900000000E+03  3013-56-26  
   2.39461010742E+03   2.31000000000E+03  3013-66-28  
   2.54917431641E+03   2.46800000000E+03  3041-66-33  
   2.55063916016E+03   2.45900000000E+03  3041-71-61  
   2.51060815430E+03   2.46700000000E+03  3055-11-56  
   2.53290600586E+03   2.45700000000E+03  3055-43-6   
   2.54076171875E+03   2.46900000000E+03  3055-48-335 
   2.54176904297E+03   2.46900000000E+03  3055-56-19  
   2.97163720703E+03   3.01900000000E+03  3251-48-334 
   2.96921484375E+03   2.98600000000E+03  3246-56-26  
   2.92238647461E+03   2.95500000000E+03  3248-16-116 
   2.94402490234E+03   2.97500000000E+03  3248-21-116 
   2.96396166992E+03   2.95900000000E+03  3248-26-125 
   2.96584204102E+03   2.96100000000E+03  3248-31-111 
   2.95159741211E+03   2.95700000000E+03  3248-37-36  
   2.96992163086E+03   2.97200000000E+03  3248-43-81  
   2.97142895508E+03   2.98800000000E+03  3248-48-334 
   2.96970751953E+03   2.98700000000E+03  3248-56-26  
   2.97294213867E+03   2.96500000000E+03  3248-71-61  
   2.95844213867E+03   2.98500000000E+03  3242-56-26  
   2.95896069336E+03   2.99800000000E+03  3241-61-61  
   2.97767333984E+03   2.98100000000E+03  3241-66-18  
   2.97109790039E+03   3.00500000000E+03  3241-71-61  
   2.95807861328E+03   3.01200000000E+03  3235-71-64  
   2.91464770508E+03   2.92500000000E+03  3221-66-33  
   2.90486181641E+03   2.93900000000E+03  3262-42-335 
   2.91333105469E+03   2.94400000000E+03  3262-49-8   
   2.91530712891E+03   2.94300000000E+03  3262-55-342 
   2.91577148438E+03   2.93900000000E+03  3262-61-35  
   2.91899560547E+03   2.93100000000E+03  3262-66-33  
   2.92220532227E+03   2.92500000000E+03  3262-71-323 
   2.88523071289E+03   2.93100000000E+03  3256-27-125 
   2.89075244141E+03   2.91600000000E+03  3256-37-36  
   2.90243701172E+03   2.93800000000E+03  3256-48-356 
   2.90490014648E+03   2.93400000000E+03  3256-55-342 
   2.90914721680E+03   2.92600000000E+03  3256-66-33  
   2.91031909180E+03   2.91700000000E+03  3256-71-323 
   2.89454589844E+03   2.93200000000E+03  3252-43-81  
   2.89683081055E+03   2.93400000000E+03  3252-48-336 
   2.90041357422E+03   2.93000000000E+03  3252-56-27  
   2.89777783203E+03   2.92900000000E+03  3252-60-323 
   2.90508422852E+03   2.92300000000E+03  3252-65-299 
   2.90479809570E+03   2.91500000000E+03  3252-71-365 
   2.90654589844E+03   2.93000000000E+03  3253-55-342 
   2.90510107422E+03   2.92700000000E+03  3253-60-335 
   2.91086865234E+03   2.92500000000E+03  3253-66-34  
   2.91241577148E+03   2.91700000000E+03  3253-71-323 
   2.84632739258E+03   2.90500000000E+03  3263-16-299 
   2.86289086914E+03   2.90400000000E+03  3263-26-127 
   2.87657641602E+03   2.90200000000E+03  3263-43-60  
   2.88257031250E+03   2.91100000000E+03  3263-48-356 
   2.88442919922E+03   2.90000000000E+03  3263-56-24  
   2.88847119141E+03   2.90100000000E+03  3263-66-33  
   2.88994873047E+03   2.89500000000E+03  3263-71-365 
   2.89904541016E+03   2.93000000000E+03  3224-56-27  
   2.86518066406E+03   2.88200000000E+03  3209-33-314 
   2.86741748047E+03   2.88400000000E+03  3210-43-81  
   2.87400732422E+03   2.88700000000E+03  3210-48-336 
   2.87505029297E+03   2.89400000000E+03  3210-56-26  
   2.84636889648E+03   2.81500000000E+03  3195-33-32  
   2.84388110352E+03   2.82000000000E+03  3180-34-152 
   2.86124365234E+03   2.85700000000E+03  3184-66-28  
   2.86338085938E+03   2.85200000000E+03  3184-71-62  
   2.86186108398E+03   2.85600000000E+03  3186-66-28  
   2.86404638672E+03   2.85200000000E+03  3186-71-60  
   2.87106396484E+03   2.87200000000E+03  3183-66-31  
   2.92299462891E+03   2.94800000000E+03  3207-43-7   
   2.92202514648E+03   2.96400000000E+03  3207-48-334 
   2.92158715820E+03   2.97600000000E+03  3207-56-26  
   2.86250219727E+03   2.89000000000E+03  3190-43-7   
   2.87226196289E+03   2.90100000000E+03  3190-48-336 
   2.87067700195E+03   2.90400000000E+03  3190-56-25  
   2.90391113281E+03   2.90800000000E+03  3194-71-62  
   2.90719702148E+03   2.93100000000E+03  3192-66-34  
   2.90221606445E+03   2.92900000000E+03  3192-71-60  
   2.88722949219E+03   2.90900000000E+03  3187-43-7   
   2.88424926758E+03   2.91700000000E+03  3187-48-334 
   2.92256909180E+03   2.94500000000E+03  3203-71-62  
   2.85941308594E+03   2.84100000000E+03  3165-71-62  
   2.82373413086E+03   2.84200000000E+03  3148-43-7   
   2.84991503906E+03   2.84100000000E+03  3157-71-62  
   2.84309057617E+03   2.84600000000E+03  3152-71-62  
   2.83322387695E+03   2.83400000000E+03  3169-43-8   
   2.83926879883E+03   2.82100000000E+03  3169-48-336 
   2.84458056641E+03   2.82200000000E+03  3169-66-34  
   2.84225952148E+03   2.80500000000E+03  3169-71-61  
   2.83054052734E+03   2.83000000000E+03  3168-43-7   
   2.83693676758E+03   2.83000000000E+03  3168-56-26  
   2.84130517578E+03   2.82900000000E+03  3168-66-34  
   2.80542797852E+03   2.79200000000E+03  3156-27-289 
   2.80031250000E+03   2.75500000000E+03  3144-43-7   
   2.80699194336E+03   2.76500000000E+03  3144-56-25  
   2.81166503906E+03   2.74400000000E+03  3144-66-34  
   2.81214208984E+03   2.73400000000E+03  3144-71-60  
   2.76567919922E+03   2.72200000000E+03  3110-43-5   
   2.76919116211E+03   2.73000000000E+03  3110-48-335 
   2.83215673828E+03   2.85100000000E+03  3136-43-7   
   2.83253881836E+03   2.86100000000E+03  3136-48-334 
   2.83360742188E+03   2.86800000000E+03  3136-56-26  
   2.83887744141E+03   2.84600000000E+03  3136-66-35  
   2.83675830078E+03   2.82700000000E+03  3136-71-61  
   2.71453686523E+03   2.70900000000E+03  3093-5-82   
   2.71423925781E+03   2.70900000000E+03  3093-6-97   
   2.71706689453E+03   2.69200000000E+03  3093-16-133 
   2.74274853516E+03   2.68800000000E+03  3093-26-124 
   2.74051611328E+03   2.68400000000E+03  3093-37-37  
   2.75469702148E+03   2.72700000000E+03  3093-43-7   
   2.79361059570E+03   2.81100000000E+03  3094-48-337 
   2.79814233398E+03   2.78500000000E+03  3094-66-33  
   2.80032885742E+03   2.77400000000E+03  3094-71-61  
   2.60193701172E+03   2.56400000000E+03  3057-48-337 
   2.60352368164E+03   2.55800000000E+03  3057-56-25  
   2.54415332031E+03   2.53300000000E+03  3011-48-337 
   2.55050024414E+03   2.46000000000E+03  3011-66-33  
   2.55138525391E+03   2.44700000000E+03  3011-71-61  
   2.58070166016E+03   2.52000000000E+03  3026-48-337 
   2.58225561523E+03   2.55400000000E+03  3026-56-25  
   2.54753637695E+03   2.53000000000E+03  2999-16-361 
   2.55847607422E+03   2.53300000000E+03  2999-22-31  
   2.57009423828E+03   2.52200000000E+03  2999-27-11  
   2.57323242188E+03   2.52600000000E+03  2999-31-351 
   2.57011938477E+03   2.52000000000E+03  2999-37-343 
   2.58700708008E+03   2.56800000000E+03  2999-56-25  
   2.59217651367E+03   2.50000000000E+03  2999-66-33  
   2.59195703125E+03   2.47500000000E+03  2999-71-61  
   2.58959277344E+03   2.56100000000E+03  2994-43-5   
   2.59479467773E+03   2.57600000000E+03  2994-56-25  
   2.66259790039E+03   2.64900000000E+03  3029-48-336 
   2.66414501953E+03   2.65100000000E+03  3029-56-26  
   2.66911499023E+03   2.61600000000E+03  3029-66-33  
   2.69185644531E+03   2.68600000000E+03  3008-48-336 
   2.69124975586E+03   2.69300000000E+03  3008-56-26  
   1.83540673828E+03   1.79900000000E+03  2963-1-107  
   1.83917810059E+03   1.76600000000E+03  2948-17-4   
   1.86550903320E+03   1.66500000000E+03  2982-48-348 
   1.87186450195E+03   1.67500000000E+03  2982-55-354 
   1.87454406738E+03   1.67900000000E+03  2982-61-7   
   1.88043737793E+03   1.69500000000E+03  2982-66-55  
   1.89943041992E+03   1.71600000000E+03  2982-71-355 
   1.90378454590E+03   1.75200000000E+03  2968-71-365 
   1.85732043457E+03   1.67600000000E+03  2951-42-351 
   1.87063562012E+03   1.68200000000E+03  2951-48-348 
   1.87624694824E+03   1.69000000000E+03  2951-55-354 
   1.87883251953E+03   1.69600000000E+03  2951-61-5   
   1.88430639648E+03   1.71400000000E+03  2951-66-20  
   1.90379602051E+03   1.73600000000E+03  2951-71-355 
   1.83224255371E+03   1.79500000000E+03  2950-12-335 
   1.87684216309E+03   1.69500000000E+03  2950-55-354 
   1.83008447266E+03   1.80200000000E+03  2945-1-107  
   1.83016662598E+03   1.79900000000E+03  2945-7-3    
   1.83085766602E+03   1.79800000000E+03  2945-10-320 
   1.86625732422E+03   1.68000000000E+03  2902-42-351 
   1.88059240723E+03   1.69000000000E+03  2902-48-348 
   1.88480895996E+03   1.69700000000E+03  2902-55-354 
   1.88764416504E+03   1.70300000000E+03  2902-61-5   
   1.89254028320E+03   1.71500000000E+03  2902-66-20  
   1.91237744141E+03   1.73200000000E+03  2902-71-355 
   1.83822326660E+03   1.81600000000E+03  2906-12-332 
   1.83971118164E+03   1.78700000000E+03  2906-17-4   
   1.84107836914E+03   1.76300000000E+03  2906-22-34  
   1.85046838379E+03   1.70900000000E+03  2906-32-85  
   1.85719433594E+03   1.69300000000E+03  2906-37-33  
   1.88118444824E+03   1.69800000000E+03  2906-48-365 
   1.88604467773E+03   1.70400000000E+03  2906-55-354 
   1.88899926758E+03   1.71200000000E+03  2906-61-5   
   1.89401306152E+03   1.72400000000E+03  2906-66-20  
   1.91417565918E+03   1.74400000000E+03  2906-71-365 
   1.84382775879E+03   1.74800000000E+03  2922-16-313 
   1.84578051758E+03   1.73600000000E+03  2922-22-34  
   1.85077331543E+03   1.72700000000E+03  2922-27-13  
   1.84769824219E+03   1.76600000000E+03  2559-17-6   
   1.87754504395E+03   1.72900000000E+03  2559-42-351 
   1.88968664551E+03   1.72700000000E+03  2559-48-348 
   1.89647497559E+03   1.74700000000E+03  2559-56-3   
   1.90855639648E+03   1.77900000000E+03  2559-66-20  
   1.93090124512E+03   1.79100000000E+03  2559-71-365 
